alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
mcdonalds-hillsborough-2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 36.0556846904822, 'longitude': -79.1048322699498}",(919) 732-9898,16071.235237236751,F-6jxTbDZvEcWD-V-sV5ww,https://s3-media2.fl.yelpcdn.com/bphoto/jEEdgiaEildFBHa4qeD0KA/o.jpg,False,"{'address1': '400 E Churton St Ext', 'address2': None, 'address3': None, 'city': 'Hillsborough', 'zip_code': '27278', 'country': 'US', 'state': 'NC', 'display_address': ['400 E Churton St Ext', 'Hillsborough, NC 27278']}",McDonald's,+19197329898,$,2.5,9,[],https://www.yelp.com/biz/mcdonalds-hillsborough-2?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-durham-7,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 36.0166607478469, 'longitude': -78.8896189536899}",(919) 220-4074,17818.384446475266,y8iwTuCAJGe68byskA6eLw,https://s3-media4.fl.yelpcdn.com/bphoto/mV0QO1Sno9KKD0QKBxA-6A/o.jpg,False,"{'address1': '2010 N Roxboro Rd', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27704', 'country': 'US', 'state': 'NC', 'display_address': ['2010 N Roxboro Rd', 'Durham, NC 27704']}",McDonald's,+19192204074,$,1.5,17,[],https://www.yelp.com/biz/mcdonalds-durham-7?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-durham-4,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.9984740029066, 'longitude': -78.8995008869188}",(919) 688-3070,15917.90330904317,v5Y-pstsbvr0710wbgp2nA,https://s3-media2.fl.yelpcdn.com/bphoto/tSAvywWGqNbE1lVix22aqg/o.jpg,False,"{'address1': '102 Morgan St', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27701', 'country': 'US', 'state': 'NC', 'display_address': ['102 Morgan St', 'Durham, NC 27701']}",McDonald's,+19196883070,$,1.0,28,[],https://www.yelp.com/biz/mcdonalds-durham-4?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
circle-k-durham,"[{'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.92397, 'longitude': -78.92702}",(919) 544-7962,10792.748122351399,8nUXqg7ytg5f_G8L1YroKg,https://s3-media2.fl.yelpcdn.com/bphoto/BZ5iybiox8yXGjHMLJQpUg/o.jpg,False,"{'address1': '100 Woodcroft Pkwy', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27713', 'country': 'US', 'state': 'NC', 'display_address': ['100 Woodcroft Pkwy', 'Durham, NC 27713']}",Circle K,+19195447962,,3.0,3,[],https://www.yelp.com/biz/circle-k-durham?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-cary-9,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.8192594904564, 'longitude': -78.9019337296486}",(919) 462-9904,17120.096229138984,xWoXEGe2eB5r9QviESNelQ,https://s3-media2.fl.yelpcdn.com/bphoto/QA7H3Y_9MG4s-YfvzVLK4A/o.jpg,False,"{'address1': '4980 Cary Glen Blvd', 'address2': '', 'address3': '', 'city': 'Cary', 'zip_code': '27519', 'country': 'US', 'state': 'NC', 'display_address': ['4980 Cary Glen Blvd', 'Cary, NC 27519']}",McDonald's,+19194629904,,2.0,13,[],https://www.yelp.com/biz/mcdonalds-cary-9?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
cinnamonster-durham-2,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","{'latitude': 36.018111, 'longitude': -78.9102149}",(919) 286-3161,16494.623054887,Fg9YVwpAfh0WIDJ-I_G78Q,,False,"{'address1': '1058 West Club Blvd', 'address2': '', 'address3': None, 'city': 'Durham', 'zip_code': '27701', 'country': 'US', 'state': 'NC', 'display_address': ['1058 West Club Blvd', 'Durham, NC 27701']}",Cinnamonster,+19192863161,,3.5,2,[],https://www.yelp.com/biz/cinnamonster-durham-2?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
connection-cafe-durham,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.0017336209254, 'longitude': -78.9442252901621}",,13019.24268743734,9cyTD0MnczUaPuLuQOF86A,https://s3-media4.fl.yelpcdn.com/bphoto/qziwLWrMxAhFmNxle_v9LA/o.jpg,False,"{'address1': '138 Science Dr', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27710', 'country': 'US', 'state': 'NC', 'display_address': ['138 Science Dr', 'Durham, NC 27710']}",Connection Cafe,,$,4.0,2,[],https://www.yelp.com/biz/connection-cafe-durham?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-hillsborough-4,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.055486, 'longitude': -79.0857546}",(919) 732-5870,15575.084111005526,D_ATT_VZOI3XmNFRvGVjfQ,https://s3-media2.fl.yelpcdn.com/bphoto/HYpURPwKoCIGtNfQT6mW-Q/o.jpg,False,"{'address1': '501 Hampton Point Blvd', 'address2': None, 'address3': 'Walmart', 'city': 'Hillsborough', 'zip_code': '27278', 'country': 'US', 'state': 'NC', 'display_address': ['501 Hampton Point Blvd', 'Walmart', 'Hillsborough, NC 27278']}",McDonald's,+19197325870,$,4.0,1,[],https://www.yelp.com/biz/mcdonalds-hillsborough-4?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
picnic-basket-cafe-duson-durham,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.9940329, 'longitude': -78.898619}",(919) 684-9419,15716.819765323224,bGOOgkstW7SqUl1GNED8VQ,https://s3-media4.fl.yelpcdn.com/bphoto/A0RItKBPqlJfmFShrDEvRw/o.jpg,False,"{'address1': '307 Trent Dr', 'address2': '', 'address3': 'School Of Nursing Building', 'city': 'Durham', 'zip_code': '27705', 'country': 'US', 'state': 'NC', 'display_address': ['307 Trent Dr', 'School Of Nursing Building', 'Durham, NC 27705']}",Picnic Basket @ Cafe Duson,+19196849419,$,3.0,2,[],https://www.yelp.com/biz/picnic-basket-cafe-duson-durham?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
café-west-union-durham,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 36.0006856356999, 'longitude': -78.9394851592589}",,13244.57835032729,FqWn2p0H24wZ-7yhe6DRRA,https://s3-media1.fl.yelpcdn.com/bphoto/dGAlDf2woiisigQctt4DzQ/o.jpg,False,"{'address1': '402 Chapel Dr', 'address2': '', 'address3': None, 'city': 'Durham', 'zip_code': '27710', 'country': 'US', 'state': 'NC', 'display_address': ['402 Chapel Dr', 'Durham, NC 27710']}",Café - West Union,,,2.5,2,[],https://www.yelp.com/biz/caf%C3%A9-west-union-durham?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-durham-20,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 36.0763449602946, 'longitude': -78.9103125276893}",(919) 471-9645,21362.16156742446,h7fnAMkrEZ78G3o2IiUaNA,https://s3-media3.fl.yelpcdn.com/bphoto/KPIVoTskwtMU07PY1BXbxg/o.jpg,False,"{'address1': '5277 N Roxboro Rd', 'address2': None, 'address3': None, 'city': 'Durham', 'zip_code': '27712', 'country': 'US', 'state': 'NC', 'display_address': ['5277 N Roxboro Rd', 'Durham, NC 27712']}",McDonald's,+19194719645,,2.5,6,[],https://www.yelp.com/biz/mcdonalds-durham-20?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
starbucks-durham-19,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.009766, 'longitude': -78.924184}",(919) 286-1500,14940.40354317771,_8mbayBc0R_QyHdQgwd95A,https://s3-media1.fl.yelpcdn.com/bphoto/vJisU5Es5gdhL5svuVeshg/o.jpg,False,"{'address1': '2107 Hillborough Rd', 'address2': '', 'address3': 'Harris Teeter', 'city': 'Durham', 'zip_code': '27705', 'country': 'US', 'state': 'NC', 'display_address': ['2107 Hillborough Rd', 'Harris Teeter', 'Durham, NC 27705']}",Starbucks,+19192861500,,1.5,6,[],https://www.yelp.com/biz/starbucks-durham-19?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
seattles-best-coffee-durham,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.022325, 'longitude': -78.988352}",(919) 684-1667,12625.599356083836,uE9s0DnJswlAyiX6ZMulew,https://s3-media2.fl.yelpcdn.com/bphoto/4mqTdAUd64bROXRETm2R4Q/o.jpg,False,"{'address1': '015G Purple Zone', 'address2': None, 'address3': 'Flowers Dr', 'city': 'Durham', 'zip_code': '27710', 'country': 'US', 'state': 'NC', 'display_address': ['015G Purple Zone', 'Flowers Dr', 'Durham, NC 27710']}",Seattle's Best Coffee,+19196841667,,1.0,1,[],https://www.yelp.com/biz/seattles-best-coffee-durham?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
market-street-coffee-durham-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.0082463, 'longitude': -78.9218471}",(919) 286-6087,14983.886654345455,KC8zhzmo7QCA9QmI-zFkjQ,,False,"{'address1': '714 9th St', 'address2': '', 'address3': '', 'city': 'Durham', 'zip_code': '27705', 'country': 'US', 'state': 'NC', 'display_address': ['714 9th St', 'Durham, NC 27705']}",Market Street Coffee,+19192866087,,1.0,1,[],https://www.yelp.com/biz/market-street-coffee-durham-2?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
van-gogh-joe-hillsborough,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 36.06058, 'longitude': -79.0750599}",(919) 644-0111,15929.18249338118,f_hVYgkbLSbM-RLhINfmnA,,False,"{'address1': '505 Meadowland Dr', 'address2': 'Ste 104', 'address3': None, 'city': 'Hillsborough', 'zip_code': '27278', 'country': 'US', 'state': 'NC', 'display_address': ['505 Meadowland Dr', 'Ste 104', 'Hillsborough, NC 27278']}",Van Gogh Joe,+19196440111,,1.0,1,[],https://www.yelp.com/biz/van-gogh-joe-hillsborough?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
mcdonalds-durham-18,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 35.993113, 'longitude': -78.869057}",(919) 688-7389,17980.601202034395,LJ8kir5z73UALIwO-iANxQ,https://s3-media4.fl.yelpcdn.com/bphoto/N50vBPZ35q6-j8ecg1b-_w/o.jpg,False,"{'address1': '1010 N Miami Blvd', 'address2': '', 'address3': None, 'city': 'Durham', 'zip_code': '27703', 'country': 'US', 'state': 'NC', 'display_address': ['1010 N Miami Blvd', 'Durham, NC 27703']}",McDonald's,+19196887389,,1.0,4,[],https://www.yelp.com/biz/mcdonalds-durham-18?adjust_creative=EuwlX0o9uBM8HUH31FfTSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EuwlX0o9uBM8HUH31FfTSg
